Paper_Exp_ID,Behavior,Variable,Human Answer,GPT Answer,GPT Cost,Model
A_30,"change in triglycerides, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.04089,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",behavior_metric,continuous,continuous,0.06159,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",behavior_selfreport,N,N,0.0448799999999999,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",financial_reqt,No,No,0.0355199999999999,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",travel_reqt,No,No,0.0214199999999999,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",planning_reqt,No,Unclear,0.04206,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",location_reqt,No,Unclear,0.0209699999999999,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",timing_reqt,No,No,0.05799,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",prosociality,No,Unclear,0.05268,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",delay,Yes,Yes,0.04485,gpt-4
A_30,"change in triglycerides, baseline to 24 mo",authority,No,Unclear,0.02433,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",behavior_priority,secondary,none,0.06249,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",behavior_focal,not,"Behavior 1 (Did the participant get a first shot of a COVID-19 vaccine within the first month after the vaccine became available to him/her?), focal",0.06681,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.04086,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",behavior_metric,continuous,continuous,0.0615599999999999,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",behavior_selfreport,N,N,0.04485,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",financial_reqt,No,Unclear,0.03555,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",travel_reqt,No,No,0.02139,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",planning_reqt,No,Unclear,0.04203,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",location_reqt,No,Unclear,0.0209399999999999,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",timing_reqt,No,No,0.0579599999999999,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",prosociality,No,Unclear,0.0526499999999999,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",delay,Yes,Yes,0.04482,gpt-4
A_30,"change in waist circumference, baseline to 12 mo",authority,No,No,0.02424,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",behavior_priority,secondary,none,0.06249,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",behavior_focal,not,Behavior 1 (Did the participant get a first shot of a COVID-19 vaccine within the first month after the vaccine became available to him/her?)/focal,0.0669299999999999,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.04086,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",behavior_metric,continuous,continuous,0.0615599999999999,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",behavior_selfreport,N,N,0.04485,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",financial_reqt,No,Unclear,0.03555,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",travel_reqt,No,No,0.02139,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",planning_reqt,No,Unclear,0.04203,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",location_reqt,No,Unclear,0.0209399999999999,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",timing_reqt,No,No,0.0579599999999999,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",prosociality,No,Unclear,0.0526499999999999,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",delay,Yes,Yes,0.04482,gpt-4
A_30,"change in waist circumference, baseline to 24 mo",authority,No,No,0.02424,gpt-4
A_30,"change in weight, baseline to 12 mo",behavior_priority,primary,none,0.0624599999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",behavior_focal,focal,Behavior 1 (Did the participant get a first shot of a COVID-19 vaccine within the first month after the vaccine became available to him/her?)/focal,0.0669,gpt-4
A_30,"change in weight, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.04083,gpt-4
A_30,"change in weight, baseline to 12 mo",behavior_metric,continuous,continuous,0.0615299999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",behavior_selfreport,N,N,0.04482,gpt-4
A_30,"change in weight, baseline to 12 mo",financial_reqt,No,No,0.0354599999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",travel_reqt,No,No,0.02136,gpt-4
A_30,"change in weight, baseline to 12 mo",planning_reqt,No,Unclear,0.0419999999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",location_reqt,No,No,0.0208499999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",timing_reqt,No,No,0.0579299999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",prosociality,No,Unclear,0.05262,gpt-4
A_30,"change in weight, baseline to 12 mo",delay,Yes,Yes,0.0447899999999999,gpt-4
A_30,"change in weight, baseline to 12 mo",authority,No,No,0.02421,gpt-4
A_30,"change in weight, baseline to 24 mo",behavior_priority,primary,none,0.0624599999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",behavior_focal,not,"Behavior 1 (Did the participant get a first shot of a COVID-19 vaccine within the first month after the vaccine became available to him/her?), focal",0.06678,gpt-4
A_30,"change in weight, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.04083,gpt-4
A_30,"change in weight, baseline to 24 mo",behavior_metric,continuous,continuous,0.0615299999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",behavior_selfreport,N,N,0.04482,gpt-4
A_30,"change in weight, baseline to 24 mo",financial_reqt,No,Unclear,0.0355199999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",travel_reqt,No,No,0.02136,gpt-4
A_30,"change in weight, baseline to 24 mo",planning_reqt,No,No,0.0419399999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",location_reqt,No,Unclear,0.0209099999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",timing_reqt,No,No,0.0579299999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",prosociality,No,Yes,0.0525599999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",delay,Yes,Yes,0.0447899999999999,gpt-4
A_30,"change in weight, baseline to 24 mo",authority,No,No,0.02421,gpt-4
A_55,change in address,behavior_priority,secondary,secondary,0.08113,gpt-4-1106-preview
A_55,change in address,behavior_focal,not,lodgment/focal,0.07905,gpt-4-1106-preview
A_55,change in address,behavior_focal_estimate,Exact,Exact,0.07881,gpt-4-1106-preview
A_55,change in address,behavior_metric,categorical,categorical,0.06952,gpt-4-1106-preview
A_55,change in address,behavior_selfreport,N,N,0.06028,gpt-4-1106-preview
A_55,change in address,financial_reqt,No,No,0.07394,gpt-4-1106-preview
A_55,change in address,travel_reqt,No,No,0.09567,gpt-4-1106-preview
A_55,change in address,planning_reqt,No,No,0.07393,gpt-4-1106-preview
A_55,change in address,location_reqt,No,No,0.07233,gpt-4-1106-preview
A_55,change in address,timing_reqt,No,No,0.07322,gpt-4-1106-preview
A_55,change in address,prosociality,No,No,0.07405,gpt-4-1106-preview
A_55,change in address,delay,Unclear,No,0.0752,gpt-4-1106-preview
A_55,change in address,authority,No,Yes,0.07393,gpt-4-1106-preview
A_55,lodgment,behavior_priority,primary,primary,0.08112,gpt-4-1106-preview
A_55,lodgment,behavior_focal,focal,lodgment/focal,0.07904,gpt-4-1106-preview
A_55,lodgment,behavior_focal_estimate,Exact,Exact,0.0788,gpt-4-1106-preview
A_55,lodgment,behavior_metric,categorical,categorical,0.06951,gpt-4-1106-preview
A_55,lodgment,behavior_selfreport,N,N,0.06027,gpt-4-1106-preview
A_55,lodgment,financial_reqt,Yes,No,0.07393,gpt-4-1106-preview
A_55,lodgment,travel_reqt,No,No,0.09566,gpt-4-1106-preview
A_55,lodgment,planning_reqt,Yes,Yes,0.07392,gpt-4-1106-preview
A_55,lodgment,location_reqt,No,No,0.07232,gpt-4-1106-preview
A_55,lodgment,timing_reqt,Yes,Yes,0.07321,gpt-4-1106-preview
A_55,lodgment,prosociality,Yes,Yes,0.07404,gpt-4-1106-preview
A_55,lodgment,delay,Unclear,No,0.07519,gpt-4-1106-preview
A_55,lodgment,authority,Yes,Yes,0.07392,gpt-4-1106-preview
A_55,myGov registration,behavior_priority,secondary,secondary,0.08113,gpt-4-1106-preview
A_55,myGov registration,behavior_focal,not,lodgment/focal,0.07905,gpt-4-1106-preview
A_55,myGov registration,behavior_focal_estimate,Exact,Exact,0.07881,gpt-4-1106-preview
A_55,myGov registration,behavior_metric,categorical,categorical,0.06952,gpt-4-1106-preview
A_55,myGov registration,behavior_selfreport,N,N,0.06028,gpt-4-1106-preview
A_55,myGov registration,financial_reqt,No,No,0.07394,gpt-4-1106-preview
A_55,myGov registration,travel_reqt,No,No,0.09567,gpt-4-1106-preview
A_55,myGov registration,planning_reqt,Unclear,No,0.07393,gpt-4-1106-preview
A_55,myGov registration,location_reqt,No,No,0.07233,gpt-4-1106-preview
A_55,myGov registration,timing_reqt,No,No,0.07322,gpt-4-1106-preview
A_55,myGov registration,prosociality,No,Yes,0.07405,gpt-4-1106-preview
A_55,myGov registration,delay,Unclear,Unclear,0.07523,gpt-4-1106-preview
A_55,myGov registration,authority,No,No,0.07393,gpt-4-1106-preview
A_55,number of days to lodgement,behavior_priority,secondary,secondary,0.08116,gpt-4-1106-preview
A_55,number of days to lodgement,behavior_focal,not,lodgment/focal,0.07908,gpt-4-1106-preview
A_55,number of days to lodgement,behavior_focal_estimate,Exact,Exact,0.07884,gpt-4-1106-preview
A_55,number of days to lodgement,behavior_metric,continuous,continuous,0.06952,gpt-4-1106-preview
A_55,number of days to lodgement,behavior_selfreport,N,N,0.06031,gpt-4-1106-preview
A_55,number of days to lodgement,financial_reqt,Yes,No,0.07397,gpt-4-1106-preview
A_55,number of days to lodgement,travel_reqt,No,No,0.0957,gpt-4-1106-preview
A_55,number of days to lodgement,planning_reqt,Yes,Yes,0.07396,gpt-4-1106-preview
A_55,number of days to lodgement,location_reqt,No,No,0.07236,gpt-4-1106-preview
A_55,number of days to lodgement,timing_reqt,Yes,Yes,0.07325,gpt-4-1106-preview
A_55,number of days to lodgement,prosociality,Yes,No,0.07408,gpt-4-1106-preview
A_55,number of days to lodgement,delay,Unclear,No,0.07523,gpt-4-1106-preview
A_55,number of days to lodgement,authority,Yes,Yes,0.07396,gpt-4-1106-preview
A_55,number of inbound calls,behavior_priority,secondary,secondary,0.08114,gpt-4-1106-preview
A_55,number of inbound calls,behavior_focal,not,lodgment/not,0.07903,gpt-4-1106-preview
A_55,number of inbound calls,behavior_focal_estimate,Exact,Exact,0.07882,gpt-4-1106-preview
A_55,number of inbound calls,behavior_metric,continuous,continuous,0.0695,gpt-4-1106-preview
A_55,number of inbound calls,behavior_selfreport,N,N,0.06029,gpt-4-1106-preview
A_55,number of inbound calls,financial_reqt,No,No,0.07395,gpt-4-1106-preview
A_55,number of inbound calls,travel_reqt,No,No,0.09568,gpt-4-1106-preview
A_55,number of inbound calls,planning_reqt,No,No,0.07394,gpt-4-1106-preview
A_55,number of inbound calls,location_reqt,No,No,0.07234,gpt-4-1106-preview
A_55,number of inbound calls,timing_reqt,No,No,0.07323,gpt-4-1106-preview
A_55,number of inbound calls,prosociality,No,No,0.07406,gpt-4-1106-preview
A_55,number of inbound calls,delay,Unclear,No,0.07521,gpt-4-1106-preview
A_55,number of inbound calls,authority,No,No,0.07394,gpt-4-1106-preview
A_55,use of MyTax,behavior_priority,secondary,secondary,0.08114,gpt-4-1106-preview
A_55,use of MyTax,behavior_focal,not,lodgment/focal,0.0790599999999999,gpt-4-1106-preview
A_55,use of MyTax,behavior_focal_estimate,Exact,Exact,0.07882,gpt-4-1106-preview
A_55,use of MyTax,behavior_metric,categorical,categorical,0.06953,gpt-4-1106-preview
A_55,use of MyTax,behavior_selfreport,N,N,0.06029,gpt-4-1106-preview
A_55,use of MyTax,financial_reqt,No,No,0.07395,gpt-4-1106-preview
A_55,use of MyTax,travel_reqt,No,No,0.09568,gpt-4-1106-preview
A_55,use of MyTax,planning_reqt,Yes,No,0.07394,gpt-4-1106-preview
A_55,use of MyTax,location_reqt,No,No,0.07234,gpt-4-1106-preview
A_55,use of MyTax,timing_reqt,No,Yes,0.07323,gpt-4-1106-preview
A_55,use of MyTax,prosociality,No,Yes,0.07406,gpt-4-1106-preview
A_55,use of MyTax,delay,Unclear,No,0.07521,gpt-4-1106-preview
A_55,use of MyTax,authority,No,Yes,0.07394,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,behavior_priority,secondary,none,0.01719,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,behavior_focal,not,lodgment indicator/focal,0.01947,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,behavior_focal_estimate,Estimate,Estimate,0.02728,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,financial_reqt,Yes,No,0.07254,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,travel_reqt,No,No,0.03838,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,planning_reqt,Yes,Unclear,0.03839,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,location_reqt,No,No,0.03958,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,timing_reqt,No,No,0.07804,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,prosociality,No,Yes,0.04167,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,delay,Yes,Yes,0.04118,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>13 weeks,authority,No,No,0.08101,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,behavior_priority,secondary,none,0.01719,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,behavior_focal,not,focal,0.01938,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,behavior_focal_estimate,Estimate,Exact,0.02725,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,financial_reqt,Yes,Unclear,0.07257,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,travel_reqt,No,No,0.03838,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,planning_reqt,Yes,Unclear,0.03839,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,location_reqt,No,No,0.03958,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,timing_reqt,No,No,0.07804,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,prosociality,No,Yes,0.04167,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,delay,Yes,Yes,0.04118,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>38 weeks,authority,No,No,0.08101,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_priority,secondary,none,0.01719,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_focal,not,lodgment indicator/focal,0.01947,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_focal_estimate,Estimate,Exact,0.02725,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,financial_reqt,Yes,Unclear,0.07257,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,travel_reqt,No,No,0.03838,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,planning_reqt,Yes,Unclear,0.03839,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,location_reqt,No,No,0.03958,gpt-4-1106-preview
